genome_id	isolation_source	host_name	Environment
287.2659	wound	Human, Homo sapiens	human wound
287.4551	wound swab	Human, Homo sapiens	human wound
287.455	wound swab	Human, Homo sapiens	human wound
287.4058	wound	Human, Homo sapiens	human wound
287.4059	wound	Human, Homo sapiens	human wound
287.4057	wound	Human, Homo sapiens	human wound
287.4553	wound swab	Human, Homo sapiens	human wound
287.4088	wound	Human, Homo sapiens	human wound
287.4081	wound	Human, Homo sapiens	human wound
287.4079	wound	Human, Homo sapiens	human wound
287.4084	wound	Human, Homo sapiens	human wound
287.2668	wound swab	Human, Homo sapiens	human wound
287.4562	wound swab	Human, Homo sapiens	human wound
1715163.3	wound right foot	Human, Homo sapiens	human wound
1739428.3	wound r buttocks	Human, Homo sapiens	human wound
1739334.3	wound neck	Human, Homo sapiens	human wound
1739418.3	wound scalp	Human, Homo sapiens	human wound
1739451.3	wound r groin	Human, Homo sapiens	human wound
1739250.3	wound right thigh	Human, Homo sapiens	human wound
149539.819	Wound Secretion	Human, Homo sapiens	human wound
143221.35	wound	Human, Homo sapiens	human wound
90371.2589	Wound secretion	Human, Homo sapiens	human wound
90371.2594	Wound secretion	Human, Homo sapiens	human wound
38313.3	wound	Human, Homo sapiens	human wound
1280.8889	Wound	Human, Homo sapiens	human wound
1280.8891	Wound	Human, Homo sapiens	human wound
1280.8912	Wound	Human, Homo sapiens	human wound
1280.8916	Wound	Human, Homo sapiens	human wound
1280.8921	Wound	Human, Homo sapiens	human wound
1280.8922	Wound	Human, Homo sapiens	human wound
1280.893	Wound	Human, Homo sapiens	human wound
1280.8932	Wound	Human, Homo sapiens	human wound
1280.8943	Wound	Human, Homo sapiens	human wound
1409515.3	Wound	Human, Homo sapiens	human wound
1409461.3	Wound	Human, Homo sapiens	human wound
1409465.3	Wound	Human, Homo sapiens	human wound
1409486.3	Wound	Human, Homo sapiens	human wound
1409403.3	Wound	Human, Homo sapiens	human wound
1409438.3	Wound	Human, Homo sapiens	human wound
1409443.3	Wound	Human, Homo sapiens	human wound
1409782.3	Wound	Human, Homo sapiens	human wound
1409727.3	Wound	Human, Homo sapiens	human wound
1409729.3	Wound	Human, Homo sapiens	human wound
1409416.3	Wound	Human, Homo sapiens	human wound
1409487.3	Wound	Human, Homo sapiens	human wound
1409375.3	Wound	Human, Homo sapiens	human wound
1409428.3	Wound	Human, Homo sapiens	human wound
1409511.3	Wound	Human, Homo sapiens	human wound
1409566.3	Wound	Human, Homo sapiens	human wound
1409580.3	Wound	Human, Homo sapiens	human wound
1409583.3	Wound	Human, Homo sapiens	human wound
1409582.3	Wound	Human, Homo sapiens	human wound
1409675.3	Wound	Human, Homo sapiens	human wound
1409715.3	Wound	Human, Homo sapiens	human wound
1409532.3	Wound	Human, Homo sapiens	human wound
1422212.3	Wound	Human, Homo sapiens	human wound
1422227.3	Wound	Human, Homo sapiens	human wound
1422229.3	Wound	Human, Homo sapiens	human wound
1422236.3	Wound	Human, Homo sapiens	human wound
1422237.3	Wound	Human, Homo sapiens	human wound
1422242.3	Wound	Human, Homo sapiens	human wound
1422244.3	Wound	Human, Homo sapiens	human wound
1422246.3	Wound	Human, Homo sapiens	human wound
1422249.3	Wound	Human, Homo sapiens	human wound
1422253.3	Wound	Human, Homo sapiens	human wound
1422256.3	Wound	Human, Homo sapiens	human wound
1422259.3	Wound	Human, Homo sapiens	human wound
1422260.3	Wound	Human, Homo sapiens	human wound
1422266.3	Wound	Human, Homo sapiens	human wound
1422268.3	Wound	Human, Homo sapiens	human wound
1418287.3	Wound	Human, Homo sapiens	human wound
1412727.3	Wound	Human, Homo sapiens	human wound
1417096.3	Wound	Human, Homo sapiens	human wound
1409632.3	Wound	Human, Homo sapiens	human wound
1409634.3	Wound	Human, Homo sapiens	human wound
1409641.3	Wound	Human, Homo sapiens	human wound
1409653.3	Wound	Human, Homo sapiens	human wound
1409654.3	Wound	Human, Homo sapiens	human wound
1409669.3	Wound	Human, Homo sapiens	human wound
1409725.3	Wound	Human, Homo sapiens	human wound
1409657.3	Wound	Human, Homo sapiens	human wound
1410790.3	Wound	Human, Homo sapiens	human wound
1421868.3	Wound	Human, Homo sapiens	human wound
1409726.3	Wound	Human, Homo sapiens	human wound
1409730.3	Wound	Human, Homo sapiens	human wound
1409478.3	Wound	Human, Homo sapiens	human wound
1409528.3	Wound	Human, Homo sapiens	human wound
1409586.3	Wound	Human, Homo sapiens	human wound
1409624.3	Wound	Human, Homo sapiens	human wound
1409480.3	Wound	Human, Homo sapiens	human wound
1409481.3	Wound	Human, Homo sapiens	human wound
1409650.3	Wound	Human, Homo sapiens	human wound
1409680.3	Wound	Human, Homo sapiens	human wound
1409494.3	Wound	Human, Homo sapiens	human wound
1409517.3	Wound	Human, Homo sapiens	human wound
1409519.3	Wound	Human, Homo sapiens	human wound
1409526.3	Wound	Human, Homo sapiens	human wound
1409537.3	Wound	Human, Homo sapiens	human wound
1388552.3	wound	Human, Homo sapiens	human wound
1388558.3	wound	Human, Homo sapiens	human wound
1388041.3	wound	Human, Homo sapiens	human wound
1388070.3	wound	Human, Homo sapiens	human wound
1388071.3	wound	Human, Homo sapiens	human wound
1388542.3	wound	Human, Homo sapiens	human wound
1388073.3	wound	Human, Homo sapiens	human wound
1388104.3	wound	Human, Homo sapiens	human wound
1388136.3	wound	Human, Homo sapiens	human wound
1388149.3	wound	Human, Homo sapiens	human wound
1388164.3	wound	Human, Homo sapiens	human wound
1388173.3	wound	Human, Homo sapiens	human wound
1388187.3	wound	Human, Homo sapiens	human wound
1388536.3	wound	Human, Homo sapiens	human wound
1388538.3	wound	Human, Homo sapiens	human wound
1388540.3	wound	Human, Homo sapiens	human wound
1388261.3	wound	Human, Homo sapiens	human wound
1388263.3	wound	Human, Homo sapiens	human wound
1388268.3	wound	Human, Homo sapiens	human wound
1388525.3	wound	Human, Homo sapiens	human wound
1388270.3	wound	Human, Homo sapiens	human wound
1388288.3	wound	Human, Homo sapiens	human wound
1388294.3	wound	Human, Homo sapiens	human wound
1388528.3	wound	Human, Homo sapiens	human wound
1388300.3	wound	Human, Homo sapiens	human wound
1388323.3	wound	Human, Homo sapiens	human wound
1388531.3	wound	Human, Homo sapiens	human wound
1388512.3	wound	Human, Homo sapiens	human wound
1388379.3	wound	Human, Homo sapiens	human wound
1388380.3	wound	Human, Homo sapiens	human wound
1388440.3	wound	Human, Homo sapiens	human wound
1388506.3	wound	Human, Homo sapiens	human wound
1388456.3	wound	Human, Homo sapiens	human wound
1388479.3	wound	Human, Homo sapiens	human wound
1388574.3	wound	Human, Homo sapiens	human wound
1388581.3	wound	Human, Homo sapiens	human wound
1388622.3	wound	Human, Homo sapiens	human wound
1388657.3	wound	Human, Homo sapiens	human wound
1388667.3	wound	Human, Homo sapiens	human wound
1388676.3	wound	Human, Homo sapiens	human wound
1388694.3	wound	Human, Homo sapiens	human wound
1388710.3	wound	Human, Homo sapiens	human wound
1392089.3	wound	Human, Homo sapiens	human wound
1402623.3	wound	Human, Homo sapiens	human wound
1402634.3	wound	Human, Homo sapiens	human wound
1402643.3	wound	Human, Homo sapiens	human wound
1402655.3	wound	Human, Homo sapiens	human wound
1402670.3	wound	Human, Homo sapiens	human wound
1402692.3	wound	Human, Homo sapiens	human wound
1402730.3	wound	Human, Homo sapiens	human wound
1402755.3	wound	Human, Homo sapiens	human wound
1403845.3	wound	Human, Homo sapiens	human wound
1403853.3	wound	Human, Homo sapiens	human wound
1403858.3	wound	Human, Homo sapiens	human wound
1397998.3	wound	Human, Homo sapiens	human wound
1398015.3	wound	Human, Homo sapiens	human wound
1398024.3	wound	Human, Homo sapiens	human wound
1398071.3	wound	Human, Homo sapiens	human wound
1409405.3	Wound	Human, Homo sapiens	human wound
1409664.3	Wound	Human, Homo sapiens	human wound
1410002.3	Wound	Human, Homo sapiens	human wound
1410004.3	Wound	Human, Homo sapiens	human wound
1435480.3	wound fluid from a diabetic patient	Human, Homo sapiens	human wound
1435483.3	wound fluid from a diabetic patient	Human, Homo sapiens	human wound
1435481.3	wound fluid from a diabetic patient	Human, Homo sapiens	human wound
1435482.3	wound fluid from a diabetic patient	Human, Homo sapiens	human wound
1409434.3	Wound	Human, Homo sapiens	human wound
1409455.3	Wound	Human, Homo sapiens	human wound
1409587.3	Wound	Human, Homo sapiens	human wound
1409590.3	Wound	Human, Homo sapiens	human wound
1409655.3	Wound	Human, Homo sapiens	human wound
1409685.3	Wound	Human, Homo sapiens	human wound
1409686.3	Wound	Human, Homo sapiens	human wound
1409694.3	Wound	Human, Homo sapiens	human wound
1409542.3	Wound	Human, Homo sapiens	human wound
1409708.3	Wound	Human, Homo sapiens	human wound
1410914.3	wound	Human, Homo sapiens	human wound
1429880.3	wound	Human, Homo sapiens	human wound
1429882.3	wound	Human, Homo sapiens	human wound
1429875.3	wound	Human, Homo sapiens	human wound
1429876.4	wound	Human, Homo sapiens	human wound
1429879.3	wound	Human, Homo sapiens	human wound
1409513.3	Wound	Human, Homo sapiens	human wound
1409505.3	Wound	Human, Homo sapiens	human wound
1409397.3	Wound	Human, Homo sapiens	human wound
1409498.3	Wound	Human, Homo sapiens	human wound
1409366.3	Wound	Human, Homo sapiens	human wound
1409614.3	Wound	Human, Homo sapiens	human wound
1409472.3	Wound	Human, Homo sapiens	human wound
1409474.3	Wound	Human, Homo sapiens	human wound
1409475.3	Wound	Human, Homo sapiens	human wound
1409534.3	Wound	Human, Homo sapiens	human wound
1409539.3	Wound	Human, Homo sapiens	human wound
1409386.3	Wound	Human, Homo sapiens	human wound
1409570.3	Wound	Human, Homo sapiens	human wound
1409523.3	Wound	Human, Homo sapiens	human wound
1409470.3	Wound	Human, Homo sapiens	human wound
1409451.3	Wound	Human, Homo sapiens	human wound
1409645.3	Wound	Human, Homo sapiens	human wound
1280.731	Wound/Abscess	Human, Homo sapiens	human wound
1280.7313	Wound/Abscess	Human, Homo sapiens	human wound
1280.7318	Wound/Abscess	Human, Homo sapiens	human wound
1421888.3	Wound	Human, Homo sapiens	human wound
1410818.3	wound	Human, Homo sapiens	human wound
1410847.3	wound	Human, Homo sapiens	human wound
1409648.3	Wound	Human, Homo sapiens	human wound
1409407.3	Wound	Human, Homo sapiens	human wound
1409448.3	Wound	Human, Homo sapiens	human wound
1409606.3	Wound	Human, Homo sapiens	human wound
1409652.3	Wound	Human, Homo sapiens	human wound
1409689.3	Wound	Human, Homo sapiens	human wound
1421903.3	Wound	Human, Homo sapiens	human wound
1421906.3	Wound	Human, Homo sapiens	human wound
1409671.3	Wound	Human, Homo sapiens	human wound
1409525.3	Wound	Human, Homo sapiens	human wound
1409693.3	Wound	Human, Homo sapiens	human wound
1409611.3	Wound	Human, Homo sapiens	human wound
1409616.3	Wound	Human, Homo sapiens	human wound
1409617.3	Wound	Human, Homo sapiens	human wound
1409682.3	Wound	Human, Homo sapiens	human wound
1409681.3	Wound	Human, Homo sapiens	human wound
1409697.3	Wound	Human, Homo sapiens	human wound
1409724.3	Wound	Human, Homo sapiens	human wound
1409674.3	Wound	Human, Homo sapiens	human wound
1409376.3	Wound	Human, Homo sapiens	human wound
1409410.3	Wound	Human, Homo sapiens	human wound
1409427.3	Wound	Human, Homo sapiens	human wound
1409509.3	Wound	Human, Homo sapiens	human wound
1409584.3	Wound	Human, Homo sapiens	human wound
1409647.3	Wound	Human, Homo sapiens	human wound
1409706.3	Wound	Human, Homo sapiens	human wound
1280.8872	wound	Human, Homo sapiens	human wound
1280.8873	wound	Human, Homo sapiens	human wound
1280.441	Wound	Human, Homo sapiens	human wound
1280.4514	Wound	Human, Homo sapiens	human wound
1280.4535	Wound	Human, Homo sapiens	human wound
1280.4497	Wound	Human, Homo sapiens	human wound
1280.4474	Wound	Human, Homo sapiens	human wound
1280.4533	Wound	Human, Homo sapiens	human wound
1280.4412	Wound	Human, Homo sapiens	human wound
1280.4538	Wound	Human, Homo sapiens	human wound
1280.4383	Wound	Human, Homo sapiens	human wound
1280.4442	Wound	Human, Homo sapiens	human wound
1280.4431	Wound	Human, Homo sapiens	human wound
1280.4368	Wound	Human, Homo sapiens	human wound
1280.4475	Wound	Human, Homo sapiens	human wound
1280.4435	Wound	Human, Homo sapiens	human wound
1280.4414	Wound	Human, Homo sapiens	human wound
1280.4484	Wound	Human, Homo sapiens	human wound
1280.4498	Wound	Human, Homo sapiens	human wound
1280.4463	Wound	Human, Homo sapiens	human wound
1280.4437	Wound	Human, Homo sapiens	human wound
1280.4488	Wound	Human, Homo sapiens	human wound
1280.4362	Wound	Human, Homo sapiens	human wound
1280.4374	Wound	Human, Homo sapiens	human wound
1280.4359	Wound	Human, Homo sapiens	human wound
1280.4517	Wound	Human, Homo sapiens	human wound
1280.4443	Wound	Human, Homo sapiens	human wound
1280.4425	Wound	Human, Homo sapiens	human wound
1280.448	Wound	Human, Homo sapiens	human wound
1280.4527	Wound	Human, Homo sapiens	human wound
1280.4492	Wound	Human, Homo sapiens	human wound
1280.442	Wound	Human, Homo sapiens	human wound
1280.4432	Wound	Human, Homo sapiens	human wound
1280.4479	Wound	Human, Homo sapiens	human wound
1280.4421	Wound	Human, Homo sapiens	human wound
1280.4521	Wound	Human, Homo sapiens	human wound
1280.4489	Wound	Human, Homo sapiens	human wound
1280.4364	Wound	Human, Homo sapiens	human wound
1280.4424	Wound	Human, Homo sapiens	human wound
1280.4358	Wound	Human, Homo sapiens	human wound
1280.4382	Wound	Human, Homo sapiens	human wound
1280.4436	Wound	Human, Homo sapiens	human wound
1280.4493	Wound	Human, Homo sapiens	human wound
1280.4467	Wound	Human, Homo sapiens	human wound
1280.4369	Wound	Human, Homo sapiens	human wound
1280.4511	Wound	Human, Homo sapiens	human wound
1280.4528	Wound	Human, Homo sapiens	human wound
1280.4413	Wound	Human, Homo sapiens	human wound
1280.4461	Wound	Human, Homo sapiens	human wound
1280.4456	Wound	Human, Homo sapiens	human wound
1280.4543	Wound	Human, Homo sapiens	human wound
1280.4376	Wound	Human, Homo sapiens	human wound
1280.445	Wound	Human, Homo sapiens	human wound
1280.4441	Wound	Human, Homo sapiens	human wound
1280.4447	Wound	Human, Homo sapiens	human wound
1280.4406	Wound	Human, Homo sapiens	human wound
1280.4482	Wound	Human, Homo sapiens	human wound
1280.436	Wound	Human, Homo sapiens	human wound
1280.4507	Wound	Human, Homo sapiens	human wound
1280.4392	Wound	Human, Homo sapiens	human wound
1280.4481	Wound	Human, Homo sapiens	human wound
1280.4361	Wound	Human, Homo sapiens	human wound
1280.4523	Wound	Human, Homo sapiens	human wound
1280.4408	Wound	Human, Homo sapiens	human wound
1280.4499	Wound	Human, Homo sapiens	human wound
1280.4468	Wound	Human, Homo sapiens	human wound
1280.4415	Wound	Human, Homo sapiens	human wound
1280.4395	Wound	Human, Homo sapiens	human wound
1280.4423	Wound	Human, Homo sapiens	human wound
1280.4418	Wound	Human, Homo sapiens	human wound
1280.4373	Wound	Human, Homo sapiens	human wound
1280.452	Wound	Human, Homo sapiens	human wound
1280.4387	Wound	Human, Homo sapiens	human wound
1280.4525	Wound	Human, Homo sapiens	human wound
1280.1468	wound	Human, Homo sapiens	human wound
1280.3385	Wound	Human, Homo sapiens	human wound
1280.3386	Wound	Human, Homo sapiens	human wound
1280.3826	wound	Human, Homo sapiens	human wound
1280.4552	wound	Human, Homo sapiens	human wound
1280.4553	wound	Human, Homo sapiens	human wound
1280.4561	wound	Human, Homo sapiens	human wound
1280.4558	wound	Human, Homo sapiens	human wound
1280.457	wound	Human, Homo sapiens	human wound
1280.4571	wound	Human, Homo sapiens	human wound
1280.4556	wound	Human, Homo sapiens	human wound
1280.4568	wound	Human, Homo sapiens	human wound
1280.4563	wound	Human, Homo sapiens	human wound
1280.4559	wound	Human, Homo sapiens	human wound
1280.4554	wound	Human, Homo sapiens	human wound
1280.4562	wound	Human, Homo sapiens	human wound
1280.4567	wound	Human, Homo sapiens	human wound
1280.4557	wound	Human, Homo sapiens	human wound
1280.4564	wound	Human, Homo sapiens	human wound
1280.4555	wound	Human, Homo sapiens	human wound
1280.4551	wound	Human, Homo sapiens	human wound
1280.4313	wound	Human, Homo sapiens	human wound
1280.4294	Wound	Human, Homo sapiens	human wound
1280.4081	Wound	Human, Homo sapiens	human wound
1280.4159	Wound	Human, Homo sapiens	human wound
1280.4282	Wound	Human, Homo sapiens	human wound
1280.4344	Wound	Human, Homo sapiens	human wound
1280.4095	Wound	Human, Homo sapiens	human wound
1280.14671	wound	Human, Homo sapiens	human wound
1280.4277	wound	Human, Homo sapiens	human wound
1280.4183	wound	Human, Homo sapiens	human wound
1280.4129	wound	Human, Homo sapiens	human wound
1280.4331	wound	Human, Homo sapiens	human wound
1280.3618	wound	Human, Homo sapiens	human wound
1280.4155	wound	Human, Homo sapiens	human wound
1280.4119	wound	Human, Homo sapiens	human wound
1280.7175	wound	Human, Homo sapiens	human wound
1280.10391	Wound	Human, Homo sapiens	human wound
1280.10401	Wound	Human, Homo sapiens	human wound
1280.10404	Wound	Human, Homo sapiens	human wound
1280.8958	Wound	Human, Homo sapiens	human wound
1280.896	Wound	Human, Homo sapiens	human wound
1280.8962	Wound	Human, Homo sapiens	human wound
1280.8966	Wound	Human, Homo sapiens	human wound
1280.8968	Wound	Human, Homo sapiens	human wound
1280.8972	Wound	Human, Homo sapiens	human wound
1280.8976	Wound	Human, Homo sapiens	human wound
1280.8982	Wound	Human, Homo sapiens	human wound
1280.8997	Wound	Human, Homo sapiens	human wound
1280.9049	Wound	Human, Homo sapiens	human wound
1280.9063	Wound	Human, Homo sapiens	human wound
1280.9077	Wound	Human, Homo sapiens	human wound
1280.9085	Wound	Human, Homo sapiens	human wound
1280.9086	Wound	Human, Homo sapiens	human wound
1280.9093	Wound	Human, Homo sapiens	human wound
1280.9098	Wound	Human, Homo sapiens	human wound
1280.9109	Wound	Human, Homo sapiens	human wound
1280.9125	Wound	Human, Homo sapiens	human wound
1280.9126	Wound	Human, Homo sapiens	human wound
1280.9127	Wound	Human, Homo sapiens	human wound
1280.913	Wound	Human, Homo sapiens	human wound
1280.9146	Wound	Human, Homo sapiens	human wound
1280.9168	Wound	Human, Homo sapiens	human wound
1280.10378	Wound	Human, Homo sapiens	human wound
1280.10383	Wound	Human, Homo sapiens	human wound
1280.10395	Wound	Human, Homo sapiens	human wound
1280.8953	Wound	Human, Homo sapiens	human wound
1280.8954	Wound	Human, Homo sapiens	human wound
1280.8956	Wound	Human, Homo sapiens	human wound
1280.8957	Wound	Human, Homo sapiens	human wound
1280.8964	Wound	Human, Homo sapiens	human wound
1280.8971	Wound	Human, Homo sapiens	human wound
1280.8998	Wound	Human, Homo sapiens	human wound
1280.9	Wound	Human, Homo sapiens	human wound
1280.9001	Wound	Human, Homo sapiens	human wound
1280.9006	Wound	Human, Homo sapiens	human wound
1280.9007	Wound	Human, Homo sapiens	human wound
1280.9008	Wound	Human, Homo sapiens	human wound
1280.905	Wound	Human, Homo sapiens	human wound
1280.9055	Wound	Human, Homo sapiens	human wound
1280.9059	Wound	Human, Homo sapiens	human wound
1280.9072	Wound	Human, Homo sapiens	human wound
1280.9073	Wound	Human, Homo sapiens	human wound
1280.9074	Wound	Human, Homo sapiens	human wound
1280.9075	Wound	Human, Homo sapiens	human wound
1280.9081	Wound	Human, Homo sapiens	human wound
1280.9083	Wound	Human, Homo sapiens	human wound
1280.909	Wound	Human, Homo sapiens	human wound
1280.9091	Wound	Human, Homo sapiens	human wound
1280.9094	Wound	Human, Homo sapiens	human wound
1280.91	Wound	Human, Homo sapiens	human wound
1280.9101	Wound	Human, Homo sapiens	human wound
1280.9102	Wound	Human, Homo sapiens	human wound
1280.9108	Wound	Human, Homo sapiens	human wound
1280.9119	Wound	Human, Homo sapiens	human wound
1280.9129	Wound	Human, Homo sapiens	human wound
1280.9147	Wound	Human, Homo sapiens	human wound
1280.9161	Wound	Human, Homo sapiens	human wound
1280.9183	Wound	Human, Homo sapiens	human wound
1280.9187	Wound	Human, Homo sapiens	human wound
1280.4141	Wound	Human, Homo sapiens	human wound
1280.428	Wound	Human, Homo sapiens	human wound
1280.8866	wound swab	Human, Homo sapiens	human wound
1280.4804	wound	Human, Homo sapiens	human wound
1280.4822	wound from outpatient	Human, Homo sapiens	human wound
1280.483	wound	Human, Homo sapiens	human wound
1280.4828	wound	Human, Homo sapiens	human wound
1280.481	wound	Human, Homo sapiens	human wound
1280.13631	Wound	Human, Homo sapiens	human wound
1280.4198	wound	Human, Homo sapiens	human wound
1280.10339	Wound	Human, Homo sapiens	human wound
1280.13886	wound	Human, Homo sapiens	human wound
1280.13629	Wound	Human, Homo sapiens	human wound
1280.13635	Wound	Human, Homo sapiens	human wound
1280.11678	Wound left foot	Human, Homo sapiens	human wound
1280.1168	Wound groin	Human, Homo sapiens	human wound
1280.38	wound	Human, Homo sapiens	human wound
1280.3798	wound	Human, Homo sapiens	human wound
46170.29	Wound infection	Human, Homo sapiens	human wound
46170.1	wound swab	Human, Homo sapiens	human wound
46170.339	wound	Human, Homo sapiens	human wound
46170.351	wound	Human, Homo sapiens	human wound
46170.35	wound	Human, Homo sapiens	human wound
46170.352	wound	Human, Homo sapiens	human wound
46170.353	wound	Human, Homo sapiens	human wound
1282.1855	wound	Human, Homo sapiens	human wound
1283.17	wound	Human, Homo sapiens	human wound
1283.111	Wound	Human, Homo sapiens	human wound
1283.14	Wound	Human, Homo sapiens	human wound
1285.5	wound	Human, Homo sapiens	human wound
1296.36	wound	Human, Homo sapiens	human wound
1715155.3	wound knee	Human, Homo sapiens	human wound
1715103.3	wound	Human, Homo sapiens	human wound
1739323.3	wound l foot	Human, Homo sapiens	human wound
1739385.3	wound r hand	Human, Homo sapiens	human wound
1739501.3	wound l leg	Human, Homo sapiens	human wound
1715150.3	wound abdominal	Human, Homo sapiens	human wound
1715026.3	wound abdominal	Human, Homo sapiens	human wound
1739530.3	wound scalp	Human, Homo sapiens	human wound
1715049.3	wound abdominal	Human, Homo sapiens	human wound
1739318.3	wound orbital apex	Human, Homo sapiens	human wound
1715212.3	wound abdominal	Human, Homo sapiens	human wound
1739404.3	wound r ear	Human, Homo sapiens	human wound
1739354.3	wound vulva	Human, Homo sapiens	human wound
1715029.3	wound l knee	Human, Homo sapiens	human wound
1795299.3	wound from right breast	Human, Homo sapiens	human wound
1311.1444	Wound	Human, Homo sapiens	human wound
1239788.3	wound by burn of the forearm	Human, Homo sapiens	human wound
1314.471	wound	Human, Homo sapiens	human wound
1314.536	wound	Human, Homo sapiens	human wound
1739461.3	wound sinus	Human, Homo sapiens	human wound
1739389.3	wound r leg	Human, Homo sapiens	human wound
1739437.3	wound sacral	Human, Homo sapiens	human wound
1739266.3	wound right foot	Human, Homo sapiens	human wound
670.885	wound	Human, Homo sapiens	human wound
670.908	wound	Human, Homo sapiens	human wound
670.91	wound	Human, Homo sapiens	human wound
670.958	wound	Human, Homo sapiens	human wound
670.337	wound	Human, Homo sapiens	human wound
670.327	wound	Human, Homo sapiens	human wound
670.333	wound	Human, Homo sapiens	human wound
670.362	wound	Human, Homo sapiens	human wound
670.364	wound	Human, Homo sapiens	human wound
1437872.3	wound	Human, Homo sapiens	human wound
672.142	wound	Human, Homo sapiens	human wound
672.127	wound	Human, Homo sapiens	human wound
400946.7	wound	Human, Homo sapiens	human wound
1505.11	Wound	Human, Homo sapiens	human wound
470.137	Wound swab		human wound
470.3768	wound		human wound
470.1751	Wound		human wound
470.1746	Wound		human wound
470.1749	Wound		human wound
470.175	Wound		human wound
441162.1	wound infection		human wound
1329844.4	Wound		human wound
1158672.3	wound		human wound
72407.573	Wound Swab		human wound
287.2273	Wound		human wound
287.2488	Wound		human wound
287.2508	Wound		human wound
287.2522	Wound		human wound
287.2523	Wound		human wound
1418385.3	Wound		human wound
1418441.3	Wound		human wound
1280.1038	Wound		human wound
1280.10393	Wound		human wound
1280.9158	Wound		human wound
1280.10468	Wound		human wound
1280.10418	Wound		human wound
1280.11698	Wound		human wound
1280.10469	Wound		human wound
1280.10449	Wound		human wound
1280.10448	Wound		human wound
1280.10433	Wound		human wound
1280.1042	Wound		human wound
1280.10408	Wound		human wound
1280.10439	Wound		human wound
1280.1046	Wound		human wound
1280.8975	Wound		human wound
1280.9164	Wound		human wound
1280.10462	Wound		human wound
1280.10471	Wound		human wound
1280.10472	Wound		human wound
1280.10467	Wound		human wound
1280.1047	Wound		human wound
1280.10415	Wound		human wound
1280.10407	Wound		human wound
1280.10452	Wound		human wound
1280.10426	Wound		human wound
1280.10416	Wound		human wound
1280.10454	Wound		human wound
1280.10473	Wound		human wound
1280.10456	Wound		human wound
1280.10431	Wound		human wound
1280.10457	Wound		human wound
1280.10432	Wound		human wound
1280.10414	Wound		human wound
1280.10444	Wound		human wound
1280.10436	Wound		human wound
1280.10406	Wound		human wound
1280.10441	Wound		human wound
1280.10423	Wound		human wound
1280.10461	Wound		human wound
1280.10463	Wound		human wound
1280.10464	Wound		human wound
904798.3	Wound		human wound
904800.3	Wound		human wound
904801.3	Wound		human wound
904803.3	Wound		human wound
904781.3	Wound		human wound
904782.3	Wound		human wound
904783.3	Wound		human wound
904784.3	Wound		human wound
904785.3	Wound		human wound
904786.3	Wound		human wound
904777.3	Wound		human wound
904778.3	Wound		human wound
904780.3	Wound		human wound
46170.287	Wound		human wound
1266717.69	wound infection		human wound
1313.13906	wound		human wound
670.1063	Wound		human wound
59754.7	gravity hydrothermal and hypersaline sediment core sampled at the Atlantis II Deep of the Red Sea		hypersaline lake
439292.5	alkaline, hypersaline, arsenic-rich mud from Mono Lake, California		hypersaline lake
1347086.3	hypersaline sediment sample		hypersaline lake
1324957.4	hypersaline waters of Lake Tyrrell		hypersaline lake
1304284.3	mineralizing microbial mat of hypersaline lake 21		hypersaline lake
485915.5	the hypersaline Lake Retba		hypersaline lake
1903181.3	enrichment culture inoculated with hypersaline salt lake sediment		hypersaline lake
1705389.3	hypersaline pond		hypersaline lake
470931.3	hypersaline lake water		hypersaline lake
1940790.5	hypersaline microbial mat		hypersaline lake
1189619.4	organic, hypersaline lake		hypersaline lake
1333523.5	sediments from hypersaline lake Baskunchak (South Russia)		hypersaline lake
1609981.3	hypersaline microbial mat		hypersaline lake
1307839.3	Hypersaline microbial mat		hypersaline lake
1008392.3	Enrichment culture from water sample collected from hypersaline alkaline lakes		hypersaline lake
1873524.3	Kulunda Steppe hypersaline lake		hypersaline lake
1412872.3	hypersaline water sample from Lake Tyrrell		hypersaline lake
1412873.3	hypersaline water sample from Lake Tyrrell		hypersaline lake
1412874.3	hypersaline water sample from Lake Tyrrell		hypersaline lake
1412871.3	hypersaline water sample from Lake Tyrrell		hypersaline lake
1156918.4	arsenical cattle-dipping fluids	Bos taurus	animal
670.473	aquaculture environment	Greater amberjack, Seriola dumerili	animal
1388611.3	Jackson-Pratt drain fluid	Human, Homo sapiens	human
1403856.3	Jackson-Pratt drainage	Human, Homo sapiens	human
1935017.3	basaltic crustal fluids		liquid environmental material
1935018.3	basaltic crustal fluids		liquid environmental material
1934978.3	basaltic crustal fluids		liquid environmental material
1935095.3	basaltic crustal fluids		liquid environmental material
1935096.3	basaltic crustal fluids		liquid environmental material
1935097.3	basaltic crustal fluids		liquid environmental material
1935098.3	basaltic crustal fluids		liquid environmental material
1935099.3	basaltic crustal fluids		liquid environmental material
1935016.3	basaltic crustal fluids		liquid environmental material
1934979.3	basaltic crustal fluids		liquid environmental material
1934980.3	basaltic crustal fluids		liquid environmental material
1934981.3	basaltic crustal fluids		liquid environmental material
1934982.3	basaltic crustal fluids		liquid environmental material
1934983.3	basaltic crustal fluids		liquid environmental material
1934984.3	basaltic crustal fluids		liquid environmental material
1934985.3	basaltic crustal fluids		liquid environmental material
1934986.3	basaltic crustal fluids		liquid environmental material
1934987.3	basaltic crustal fluids		liquid environmental material
1934988.3	basaltic crustal fluids		liquid environmental material
